,start_time,end_time,station_start_name,start_lat,start_long,station_end_name,end_lat,end_long,user_type,time_travel,miles,time_travel_seconds
105332,2022-08-04 08:29:43,2022-08-04 08:34:03,8 St & Washington St,40.74598388291562,-74.02819901704788,City Hall - Washington St & 1 St,40.73736,-74.03097,member,260,0.6125832557599392,260
32098,2017-08-28 21:00:24,2017-08-28 21:03:36,McGinley Square,40.7253399253558,-74.06762212514877,Sip Ave,40.73074262530658,-74.06378388404846,member,192,0.42376251992857683,192
40231,2022-12-13 18:30:45,2022-12-13 18:33:52,Clinton St & Newark St,40.737525225,-74.035681248,South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156,casual,187,0.41636500301702756,187
104616,2022-08-16 21:46:20,2022-08-16 22:01:16,Washington St,40.7242941,-74.0354826,Riverview Park,40.7443187,-74.0439909,member,896,1.4521252513421172,896
90304,2022-08-05 17:12:19,2022-08-05 17:15:52,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,4 St & Grand St,40.7422579775645,-74.03511106967926,member,213,0.5301837875742919,213
5183,2022-01-05 15:57:13,2022-01-05 16:14:42,Clinton St & 7 St,40.74542,-74.03332,City Hall - Washington St & 1 St,40.73736,-74.03097,member,1049,0.569672265770627,1049
20591,2022-01-24 14:38:35,2022-01-24 14:51:37,Harborside,40.7192517,-74.034234,Newport PATH,40.7272235,-74.0337589,member,782,0.550638310310515,782
2596,2017-12-04 15:12:59,2017-12-04 15:21:00,Hamilton Park,40.727595966,-74.044247311,Harborside,40.7192517,-74.034234,member,481,0.7796439489844381,481
23964,2022-04-09 16:53:25,2022-04-09 17:57:58,Liberty Light Rail,40.7112423,-74.0557013,Liberty Light Rail,40.7112423,-74.0557013,casual,3873,0.0,3873
56924,2022-08-13 00:04:41,2022-08-13 00:15:30,Grove St PATH,40.71958611647166,-74.04311746358871,Baldwin at Montgomery,40.7236589,-74.0641943,casual,649,1.1416334461925166,649
3503,2022-04-03 02:12:16,2022-04-03 02:14:55,Adams St & 2 St,40.73981372311843,-74.03690412640572,6 St & Grand St,40.7443978330956,-74.03450086712837,member,159,0.3405348752601683,159
21273,2022-12-22 07:27:33,2022-12-22 07:33:59,Hoboken Terminal - River St & Hudson Pl,40.736077666,-74.029198408,Willow Ave & 12 St,40.7518674823282,-74.03037697076797,member,386,1.091293023577249,386
44747,2022-08-26 11:11:31,2022-08-26 11:14:58,Hamilton Park,40.727595966,-74.044247311,Newark Ave,40.72152515,-74.046304543,member,207,0.4325982367343888,207
21154,2022-08-29 07:25:43,2022-08-29 07:29:31,JC Medical Center,40.71653978099194,-74.0496379137039,Paulus Hook,40.7141454,-74.0335519,member,228,0.8605797276474885,228
21436,2022-12-12 18:25:59,2022-12-12 18:44:07,Marin Light Rail,40.71458403535893,-74.04281705617905,Willow Ave & 12 St,40.7518674823282,-74.03037697076797,casual,1088,2.6542241959826747,1088
64337,2022-08-14 19:38:59,2022-08-14 19:43:21,Van Vorst Park,40.718415976,-74.047743559,Grove St PATH,40.71958611647166,-74.04311746358871,member,262,0.2559423274550743,262
37658,2022-12-26 17:44:27,2022-12-26 17:49:07,12 St & Sinatra Dr N,40.75065732,-74.024169683,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,member,280,1.0397998848333678,280
57204,2022-08-02 08:35:00,2022-08-02 08:39:06,6 St & Grand St,40.7443978330956,-74.03450086712837,Hudson St & 4 St,40.74097260864355,-74.02860336005688,member,246,0.38943446377376356,246
6453,2017-12-10 13:53:36,2017-12-10 13:58:42,York St,40.71649,-74.04105,Warren St,40.7211236,-74.03805095,member,306,0.35639580916678626,306
2728,2017-08-03 08:12:17,2017-08-03 08:16:43,Paulus Hook,40.7141454,-74.0335519,Columbus Drive,40.71835519823214,-74.03891444206238,member,266,0.40453839933358154,266
35834,2022-12-30 18:44:29,2022-12-30 18:48:45,Brunswick St,40.724075437,-74.050547123,Grove St PATH,40.71941,-74.04309,member,256,0.5068517312624755,256
11219,2022-01-26 18:01:41,2022-01-26 18:11:13,Washington St,40.7242941,-74.0354826,Brunswick St,40.7241765,-74.0506564,casual,572,0.7966121808685219,572
24812,2022-12-08 19:29:22,2022-12-08 19:34:37,Hoboken Terminal - River St & Hudson Pl,40.736005425,-74.029158354,6 St & Grand St,40.7443978330956,-74.03450086712837,member,315,0.6434098300278263,315
19406,2017-04-28 20:25:46,2017-04-28 20:32:02,Manila & 1st,40.72165072487999,-74.04288411140442,Monmouth and 6th,40.72568548362901,-74.04879033565521,member,376,0.4167100713558636,376
8090,2022-08-22 16:40:45,2022-08-22 16:51:56,Paulus Hook,40.7141454,-74.0335519,Hamilton Park,40.727595966,-74.044247311,member,671,1.0847532740975994,671
9553,2017-04-15 15:29:22,2017-04-15 15:33:20,Newark Ave,40.72152515,-74.046304543,Hamilton Park,40.727595966,-74.044247311,member,238,0.4325982367343888,238
15087,2022-08-04 17:30:41,2022-08-04 17:46:27,South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156,Columbus Park - Clinton St & 9 St,40.74816121065146,-74.0324530005455,member,946,0.8094184475164798,946
13788,2017-04-20 19:15:14,2017-04-20 19:21:48,Exchange Place,40.7162469,-74.0334588,Van Vorst Park,40.71848892,-74.047726625,member,394,0.7648956478771772,394
106818,2022-08-06 17:49:55,2022-08-06 17:54:30,Columbus Park - Clinton St & 9 St,40.748272538,-74.032431841,City Hall - Washington St & 1 St,40.73736,-74.03097,member,275,0.7568919236773043,275
426,2022-08-20 00:33:02,2022-08-20 00:43:53,South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156,Mama Johnson Field - 4 St & Jackson St,40.74313993965626,-74.04004096984863,casual,651,0.7711015787763564,651
1951,2022-04-09 22:34:28,2022-04-09 22:42:11,Grand St & 14 St,40.75409,-74.0316,Mama Johnson Field - 4 St & Jackson St,40.74313993965626,-74.04004096984863,member,463,0.8758535527761353,463
61837,2022-08-25 16:34:24,2022-08-25 16:38:32,8 St & Washington St,40.745911121,-74.028072,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,casual,248,0.6814779301840599,248
13664,2022-08-06 20:08:09,2022-08-06 20:33:09,Columbus Dr at Exchange Pl,40.71687,-74.03281,Columbus Dr at Exchange Pl,40.71687,-74.03281,casual,1500,0.0,1500
14372,2017-08-13 16:36:28,2017-08-13 16:58:19,Essex Light Rail,40.7127742,-74.0364857,Newport PATH,40.7272235,-74.0337589,member,1311,1.0072604110256806,1311
77370,2022-08-25 09:14:43,2022-08-25 09:40:43,City Hall,40.7177325,-74.043845,City Hall,40.7177325,-74.043845,member,1560,0.0,1560
11184,2022-12-14 18:57:46,2022-12-14 19:00:59,Southwest Park - Jackson St & Observer Hwy,40.737697959,-74.04165256,Hoboken Terminal - Hudson St & Hudson Pl,40.73593758446329,-74.03030455112457,member,193,0.6078782808882933,193
10486,2022-08-27 21:22:06,2022-08-27 21:48:46,South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156,Grand St,40.71517767732029,-74.03768330812454,member,1600,1.5918402887020275,1600
44450,2022-08-08 10:08:27,2022-08-08 10:11:57,Brunswick & 6th,40.726155043,-74.050389886,Newark Ave,40.72152515,-74.046304543,casual,210,0.3847852054487866,210
34460,2022-12-13 13:06:26,2022-12-13 13:11:06,Church Sq Park - 5 St & Park Ave,40.74265933273143,-74.03223305940628,Willow Ave & 12 St,40.7518674823282,-74.03037697076797,casual,280,0.6428095425301062,280
11759,2017-08-11 09:03:45,2017-08-11 09:07:16,Jersey & 6th St,40.72528910781132,-74.04557168483734,Grove St PATH,40.71958611647166,-74.04311746358871,member,211,0.41407490170009986,211
15325,2022-04-10 15:56:49,2022-04-10 16:04:31,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,Hoboken Terminal - Hudson St & Hudson Pl,40.73593758446329,-74.03030455112457,member,462,0.8758472195924946,462
16525,2022-01-25 06:58:47,2022-01-25 07:44:19,Brunswick St,40.7241765,-74.0506564,Brunswick & 6th,40.72601172964625,-74.05038893222809,member,2732,0.12741127978755962,2732
6146,2017-08-06 11:29:51,2017-08-06 11:34:30,Manila & 1st,40.72165072487999,-74.04288411140442,Hamilton Park,40.727595966,-74.044247311,member,279,0.41643090156562546,279
78176,2022-08-28 04:08:57,2022-08-28 04:12:53,4 St & Grand St,40.7422579775645,-74.03511106967926,8 St & Washington St,40.74598388291562,-74.02819901704788,casual,236,0.4446198206265386,236
55169,2022-08-04 15:57:53,2022-08-04 15:59:46,Grove St PATH,40.71958611647166,-74.04311746358871,Columbus Drive,40.71835519823214,-74.03891444206238,member,113,0.2364434541301474,113
32072,2017-08-28 20:30:54,2017-08-28 20:34:01,Paulus Hook,40.7141454,-74.0335519,Morris Canal,40.7124188237569,-74.03852552175522,member,187,0.28703321662375114,187
42124,2022-08-02 18:47:04,2022-08-02 18:50:58,Columbus Drive,40.718814611,-74.038752317,Van Vorst Park,40.71848892,-74.047726625,member,234,0.4716944755915281,234
1831,2022-04-20 17:01:32,2022-04-20 17:02:13,Grand St & 14 St,40.75409,-74.0316,Grand St & 14 St,40.75409,-74.0316,member,41,0.0,41
41957,2022-04-22 17:34:07,2022-04-22 17:44:08,Madison St & 1 St,40.73879,-74.0393,Bloomfield St & 15 St,40.75453,-74.02658,casual,601,1.2748390662987934,601
3095,2022-01-04 18:10:45,2022-01-04 18:22:01,Clinton St & Newark St,40.73743,-74.03571,Oakland Ave,40.7376037,-74.0524783,member,676,0.8801830616766433,676
16228,2022-01-18 10:08:12,2022-01-18 10:13:37,Glenwood Ave,40.72755146730012,-74.07106071710587,Sip Ave,40.73089709786179,-74.06391263008118,member,325,0.4405517241871185,325
35174,2022-12-30 06:44:34,2022-12-30 06:53:24,Newport Pkwy,40.7287448,-74.0321082,Newark Ave,40.72152515,-74.046304543,member,530,0.8964210864212785,530
3322,2017-04-07 08:33:03,2017-04-07 08:39:07,Oakland Ave,40.7376037,-74.0524783,Sip Ave,40.73074262530658,-74.06378388404846,member,364,0.7591300960789218,364
66200,2022-08-25 19:06:13,2022-08-25 19:13:15,Harborside,40.7192517,-74.034234,Morris Canal,40.7124188237569,-74.03852552175522,member,422,0.5225566715395834,422
34253,2022-04-19 16:15:17,2022-04-19 16:21:05,Southwest Park - Jackson St & Observer Hwy,40.73755127245804,-74.04166370630264,Clinton St & 7 St,40.74542,-74.03332,casual,348,0.697543226061069,348
6449,2017-01-17 22:09:01,2017-01-17 22:20:41,Exchange Place,40.7162469,-74.0334588,McGinley Square,40.7253399253558,-74.06762212514877,member,700,1.9001286464570877,700
47794,2022-12-09 13:47:43,2022-12-09 13:54:35,Liberty Light Rail,40.7112423,-74.0557013,Grove St PATH,40.71958611647166,-74.04311746358871,member,412,0.8763538267023054,412
93614,2022-08-21 07:58:33,2022-08-21 08:04:07,Newport PATH,40.7272235,-74.0337589,Columbus Dr at Exchange Pl,40.71687,-74.03281,member,334,0.7161506550844289,334
48315,2022-04-22 19:05:29,2022-04-22 19:10:20,Van Vorst Park,40.71848892,-74.047726625,Grove St PATH,40.71958611647166,-74.04311746358871,casual,291,0.25355055476659316,291
40600,2022-04-05 19:03:20,2022-04-05 19:07:33,Manila & 1st,40.72165072487999,-74.04288411140442,Hamilton Park,40.727595966,-74.044247311,member,253,0.41643090156562546,253
9316,2022-12-15 18:00:02,2022-12-15 18:03:53,Hoboken Terminal - Hudson St & Hudson Pl,40.73593758446329,-74.03030455112457,4 St & Grand St,40.7422579775645,-74.03511106967926,member,231,0.5038286150626541,231
25465,2017-08-23 08:38:09,2017-08-23 08:56:28,Leonard Gordon Park,40.74590996631558,-74.0572714805603,Exchange Place,40.7162469,-74.0334588,member,1099,2.398306846511854,1099
36637,2022-12-07 19:08:16,2022-12-07 19:13:00,City Hall - Washington St & 1 St,40.73736,-74.03097,Columbus Park - Clinton St & 9 St,40.74816121065146,-74.0324530005455,member,284,0.7493645387878746,284
52343,2022-08-12 17:09:11,2022-08-12 17:13:35,Grove St PATH,40.71958611647166,-74.04311746358871,Marin Light Rail,40.71458403535893,-74.04281705617905,casual,264,0.3455152865697761,264
4071,2017-08-04 09:23:53,2017-08-04 09:27:49,Exchange Place,40.7162469,-74.0334588,Grove St PATH,40.71958611647166,-74.04311746358871,member,236,0.5569869065014355,236
42615,2022-08-16 08:48:51,2022-08-16 08:58:42,Hamilton Park,40.727595966,-74.044247311,Washington St,40.7242941,-74.0354826,member,591,0.5134255316031605,591
6441,2017-12-10 13:26:46,2017-12-10 13:31:00,Warren St,40.7211236,-74.03805095,City Hall,40.7177325,-74.043845,member,254,0.3837760591264833,254
13260,2022-08-19 18:23:06,2022-08-19 18:32:37,Liberty Light Rail,40.7112423,-74.0557013,City Hall,40.7177325,-74.043845,casual,571,0.7668581215759394,571
55328,2022-08-23 16:46:56,2022-08-23 16:49:01,Monmouth and 6th,40.72568548362901,-74.04879033565521,Brunswick St,40.7241765,-74.0506564,member,125,0.14296157328269385,125
5112,2022-04-12 07:59:04,2022-04-12 08:02:08,Morris Canal,40.7124188237569,-74.03852552175522,Columbus Drive,40.71835519823214,-74.03891444206238,member,184,0.4101320351731448,184
27295,2017-08-24 17:27:42,2017-08-24 17:36:59,Exchange Place,40.7162469,-74.0334588,Manila & 1st,40.72165072487999,-74.04288411140442,member,557,0.6195952111205327,557
50633,2022-04-13 12:02:12,2022-04-13 12:04:42,McGinley Square,40.7253399253558,-74.06762212514877,Sip Ave,40.73089709786179,-74.06391263008118,member,150,0.43006724311482314,150
2208,2022-04-24 07:42:14,2022-04-24 08:05:50,Newark Ave,40.72152515,-74.046304543,Hudson St & 4 St,40.74097260864355,-74.02860336005688,member,1416,1.632200972520461,1416
94342,2022-08-26 20:41:22,2022-08-26 20:47:53,Astor Place,40.71922791,-74.071307421,Journal Square,40.73367,-74.0625,member,391,1.0985678674976835,391
89558,2022-08-11 20:21:02,2022-08-11 21:04:48,14 St Ferry - 14 St & Shipyard Ln,40.75296063046496,-74.02435272932053,14 St Ferry - 14 St & Shipyard Ln,40.75296063046496,-74.02435272932053,member,2626,0.0,2626
20605,2022-04-20 19:30:43,2022-04-20 19:39:41,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,7 St & Monroe St,40.74641264837719,-74.03797701001167,casual,538,0.9056370365364089,538
38838,2022-12-10 13:43:03,2022-12-10 13:47:54,Columbus Park - Clinton St & 9 St,40.748238564,-74.032492161,Hudson St & 4 St,40.74097260864355,-74.02860336005688,member,291,0.5413160324912216,291
17474,2022-12-11 10:08:06,2022-12-11 10:21:59,Bergen Ave & Sip Ave,40.731188655,-74.064397812,City Hall,40.7177325,-74.043845,member,833,1.4234641483864008,833
72247,2022-08-12 07:47:20,2022-08-12 07:59:24,Grove St PATH,40.719731092,-74.043192983,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,casual,724,1.2841694254047349,724
20643,2022-12-10 10:21:46,2022-12-10 10:25:04,Hoboken Terminal - Hudson St & Hudson Pl,40.735918999,-74.030346036,Madison St & 1 St,40.73879,-74.0393,member,198,0.5100075810843914,198
19034,2022-12-01 19:36:50,2022-12-01 19:40:26,Bergen Ave & Sip Ave,40.73100888698729,-74.06443700194359,Glenwood Ave,40.72755146730012,-74.07106071710587,member,216,0.4216727637280338,216
19434,2022-01-27 21:00:32,2022-01-27 21:13:11,Clinton St & Newark St,40.73743,-74.03571,14 St Ferry - 14 St & Shipyard Ln,40.75296063046496,-74.02435272932053,member,759,1.226252228913334,759
18630,2022-01-22 10:11:17,2022-01-22 10:15:11,Hamilton Park,40.727595966,-74.044247311,Manila & 1st,40.72165072487999,-74.04288411140442,member,234,0.41643090156562546,234
1868,2017-12-03 13:32:18,2017-12-03 13:44:18,Christ Hospital,40.734785818,-74.050443636,Newport PATH,40.7272235,-74.0337589,member,720,1.0194713763525711,720
58057,2022-08-31 21:15:19,2022-08-31 21:21:51,Newport Pkwy,40.7287448,-74.0321082,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,member,392,0.5289701063009918,392
57714,2022-04-26 13:00:45,2022-04-26 13:09:07,Newport PATH,40.7272235,-74.0337589,Dixon Mills,40.721630142638354,-74.04996782541275,casual,502,0.9343485070788289,502
76269,2022-08-05 17:45:29,2022-08-05 17:53:22,7 St & Monroe St,40.74641264837719,-74.03797701001167,8 St & Washington St,40.74598388291562,-74.02819901704788,casual,473,0.5139934887768508,473
101323,2022-08-25 23:01:55,2022-08-25 23:20:09,Heights Elevator,40.74871594538023,-74.04044330120087,Newark Ave,40.72152515,-74.046304543,member,1094,1.901288196961079,1094
11951,2022-08-02 07:29:57,2022-08-02 07:36:48,Newport Pkwy,40.7287448,-74.0321082,Columbus Dr at Exchange Pl,40.71687,-74.03281,member,411,0.8202172473993475,411
26368,2022-01-04 08:04:32,2022-01-04 08:14:46,Marin Light Rail,40.71458403535893,-74.04281705617905,Dixon Mills,40.721630142638354,-74.04996782541275,member,614,0.6142733931930943,614
23200,2022-08-17 12:55:09,2022-08-17 12:59:19,Madison St & 1 St,40.738833666,-74.039234877,Church Sq Park - 5 St & Park Ave,40.74265933273143,-74.03223305940628,casual,250,0.4524680458482604,250
45555,2022-08-10 20:45:15,2022-08-10 20:49:57,JC Medical Center,40.71653978099194,-74.0496379137039,Dixon Mills,40.721630142638354,-74.04996782541275,member,282,0.351673594308786,282
15713,2017-12-30 16:57:29,2017-12-30 17:03:49,Harborside,40.7192517,-74.034234,Van Vorst Park,40.71848892,-74.047726625,member,380,0.7103246843943101,380
98948,2022-08-10 22:41:18,2022-08-10 22:54:11,Lincoln Park,40.724601388,-74.07846868,Astor Place,40.71928220070702,-74.07126188278198,member,773,0.5271244984488825,773
36053,2022-08-14 17:34:32,2022-08-14 17:49:01,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,Newport Pkwy,40.7287448,-74.0321082,member,869,0.8983126145735773,869
24951,2022-01-11 17:52:15,2022-01-11 17:59:21,Grove St PATH,40.71958611647166,-74.04311746358871,Van Vorst Park,40.71848892,-74.047726625,member,426,0.25355055476659316,426
38466,2022-12-19 18:35:20,2022-12-19 18:36:04,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,member,44,0.0,44
108640,2022-08-03 18:19:55,2022-08-03 18:23:19,City Hall - Washington St & 1 St,40.73736,-74.03097,Southwest Park - Jackson St & Observer Hwy,40.73755127245804,-74.04166370630264,casual,204,0.5614258330408931,204
48668,2022-08-05 16:18:37,2022-08-05 16:25:52,Grove St PATH,40.71958611647166,-74.04311746358871,Christ Hospital,40.734785818,-74.050443636,member,435,1.1171026002081932,435
29148,2022-04-01 16:52:53,2022-04-01 16:53:18,Grove St PATH,40.71958611647166,-74.04311746358871,Grove St PATH,40.71958611647166,-74.04311746358871,member,25,0.0,25
69855,2022-08-30 18:54:06,2022-08-30 19:03:33,Jersey & 3rd,40.72333158646436,-74.04595255851744,Newport PATH,40.7272235,-74.0337589,member,567,0.6941655014024767,567
32848,2022-12-13 08:59:28,2022-12-13 09:03:11,Hoboken Terminal - River St & Hudson Pl,40.7360676564825,-74.02912706136703,Stevens - River Ter & 6 St,40.74313282710551,-74.02698867022991,member,223,0.5002668181295634,223
12792,2022-01-02 15:58:05,2022-01-02 16:09:55,Grove St PATH,40.71958611647166,-74.04311746358871,Lafayette Park,40.71346382669195,-74.06285852193832,casual,710,1.1192432387956648,710
22981,2022-01-17 19:09:28,2022-01-17 19:17:53,5 Corners Library,40.73496102000952,-74.0595030784607,McGinley Square,40.7253399253558,-74.06762212514877,casual,505,0.7889030210005042,505
12906,2022-04-02 15:46:42,2022-04-02 16:05:54,Morris Canal,40.7124188237569,-74.03852552175522,Newport PATH,40.7272235,-74.0337589,member,1152,1.0517618259896095,1152
41307,2022-04-18 08:20:25,2022-04-18 08:27:05,Newport PATH,40.7272235,-74.0337589,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,member,400,0.8854445347427226,400
4080,2017-12-06 11:06:28,2017-12-06 11:14:42,Astor Place,40.71928220070702,-74.07126188278198,Sip Ave,40.73074262530658,-74.06378388404846,member,494,0.8828737144005795,494
23337,2022-08-29 17:26:12,2022-08-29 17:30:13,7 St & Monroe St,40.74641264837719,-74.03797701001167,Church Sq Park - 5 St & Park Ave,40.74265933273143,-74.03223305940628,casual,241,0.39742230897282566,241
109819,2022-08-09 21:01:45,2022-08-09 21:14:51,City Hall - Washington St & 1 St,40.73736,-74.03097,Columbus Drive,40.71835519823214,-74.03891444206238,member,786,1.376091278686368,786
108189,2022-08-29 16:32:54,2022-08-29 16:44:14,5 Corners Library,40.73496102000952,-74.0595030784607,City Hall,40.7177325,-74.043845,member,680,1.4453023906865512,680
89773,2022-08-05 18:19:02,2022-08-05 18:28:26,Newport PATH,40.7272235,-74.0337589,Van Vorst Park,40.71848892,-74.047726625,member,564,0.9491797695709893,564
41224,2022-08-24 07:52:04,2022-08-24 07:56:58,Marin Light Rail,40.71458403535893,-74.04281705617905,Grove St PATH,40.71958611647166,-74.04311746358871,member,294,0.3455152865697761,294
11731,2017-01-29 14:39:00,2017-01-29 14:46:20,McGinley Square,40.7253399253558,-74.06762212514877,5 Corners Library,40.73496102000952,-74.0595030784607,member,440,0.7889030210005042,440
109272,2022-08-25 18:15:58,2022-08-25 18:26:27,City Hall - Washington St & 1 St,40.73736,-74.03097,Madison St & 10 St,40.74994325412246,-74.03586477041245,member,629,0.9054805236110746,629
9558,2017-01-25 08:17:02,2017-01-25 08:32:50,Lincoln Park,40.7246050998869,-74.07840594649315,Sip Ave,40.73074262530658,-74.06378388404846,member,948,0.8766498689342649,948
11881,2017-01-29 22:22:01,2017-01-29 22:32:39,Warren St,40.7211236,-74.03805095,Newport PATH,40.7272235,-74.0337589,member,638,0.47742152667762766,638
15299,2017-08-14 13:51:50,2017-08-14 14:05:31,Newport Pkwy,40.7287448,-74.0321082,Essex Light Rail,40.7127742,-74.0364857,member,821,1.1257169456614011,821
17258,2022-12-16 11:24:16,2022-12-16 11:33:12,9 St HBLR - Jackson St & 8 St,40.74790720968899,-74.03841152787209,Stevens - River Ter & 6 St,40.74313282710551,-74.02698867022991,casual,536,0.6840296644355962,536
10755,2017-01-27 08:11:16,2017-01-27 08:15:32,McGinley Square,40.7253399253558,-74.06762212514877,Sip Ave,40.73074262530658,-74.06378388404846,member,256,0.42376251992857683,256
17181,2022-08-16 20:39:31,2022-08-16 20:44:21,Hoboken Terminal - Hudson St & Hudson Pl,40.73593758446329,-74.03030455112457,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,casual,290,0.8758472195924946,290
31936,2017-08-28 18:59:06,2017-08-28 19:09:45,Exchange Place,40.7162469,-74.0334588,Marin Light Rail,40.71458403535893,-74.04281705617905,member,639,0.5045600081599012,639
49613,2022-08-17 14:29:13,2022-08-17 14:33:49,Madison St & 10 St,40.74994325412246,-74.03586477041245,Mama Johnson Field - 4 St & Jackson St,40.74313993965626,-74.04004096984863,member,276,0.5180853910598412,276
110854,2022-08-17 20:22:34,2022-08-17 20:27:17,Adams St & 11 St,40.750915534784994,-74.03354063630104,Bloomfield St & 15 St,40.75453,-74.02658,casual,283,0.4422827744232104,283
48556,2022-04-13 11:55:20,2022-04-13 11:58:57,Dixon Mills,40.721630142638354,-74.04996782541275,Grove St PATH,40.71958611647166,-74.04311746358871,member,217,0.38630744170975906,217
54857,2022-08-23 17:48:47,2022-08-23 17:56:10,Monmouth and 6th,40.72568548362901,-74.04879033565521,Columbus Drive,40.71835519823214,-74.03891444206238,member,443,0.7243261931204865,443
9992,2022-08-18 19:37:12,2022-08-18 19:49:22,Newport Pkwy,40.7287448,-74.0321082,Columbus Drive,40.71835519823214,-74.03891444206238,casual,730,0.8010146899566742,730
44341,2022-04-26 18:09:38,2022-04-26 18:12:44,Grove St PATH,40.71958611647166,-74.04311746358871,Dixon Mills,40.721630142638354,-74.04996782541275,member,186,0.38630744170975906,186
33841,2022-04-28 08:16:45,2022-04-28 08:19:33,Adams St & 2 St,40.73981372311843,-74.03690412640572,City Hall - Washington St & 1 St,40.73736,-74.03097,member,168,0.3545001822015724,168
41829,2022-04-07 21:00:23,2022-04-07 21:00:53,Clinton St & 7 St,40.74542,-74.03332,Clinton St & 7 St,40.74542,-74.03332,member,30,0.0,30
5572,2022-04-10 13:37:40,2022-04-10 13:46:46,Clinton St & Newark St,40.73743,-74.03571,Clinton St & Newark St,40.73743,-74.03571,casual,546,0.0,546
25184,2022-08-06 12:01:20,2022-08-06 12:23:54,Clinton St & Newark St,40.73743,-74.03571,Columbus Drive,40.71835519823214,-74.03891444206238,casual,1354,1.326913074340494,1354
10883,2022-04-29 05:42:32,2022-04-29 05:45:46,Baldwin at Montgomery,40.7236589,-74.0641943,Sip Ave,40.73089709786179,-74.06391263008118,member,194,0.4996720289579643,194
78457,2022-08-05 13:00:39,2022-08-05 13:05:26,4 St & Grand St,40.742323041,-74.034996748,8 St & Washington St,40.74598388291562,-74.02819901704788,member,287,0.43712873265515195,287
6329,2022-04-12 18:48:57,2022-04-12 18:52:24,Morris Canal,40.7124188237569,-74.03852552175522,Paulus Hook,40.7141454,-74.0335519,member,207,0.28703321662375114,207
96921,2022-08-18 07:42:00,2022-08-18 07:44:22,Columbus Dr at Exchange Pl,40.71687,-74.03281,Harborside,40.7192517,-74.034234,member,142,0.1805488808172286,142
19387,2022-08-14 09:50:39,2022-08-14 10:15:35,Brunswick St,40.7241765,-74.0506564,Paulus Hook,40.7141454,-74.0335519,member,1496,1.1337951478372987,1496
19310,2022-04-02 17:57:59,2022-04-02 18:00:58,12 St & Sinatra Dr N,40.75060414236896,-74.02402013540268,12 St & Sinatra Dr N,40.75060414236896,-74.02402013540268,casual,179,0.0,179
18871,2022-12-15 12:04:18,2022-12-15 12:10:48,Hoboken Terminal - River St & Hudson Pl,40.736121893,-74.029099226,12 St & Sinatra Dr N,40.75060414236896,-74.02402013540268,casual,390,1.034253294501726,390
49167,2022-08-09 09:12:28,2022-08-09 09:21:13,Liberty Light Rail,40.7112423,-74.0557013,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,member,525,0.6118406275440248,525
7449,2022-01-09 18:52:31,2022-01-09 18:58:59,Hoboken Terminal - River St & Hudson Pl,40.736068,-74.029127,11 St & Washington St,40.749985,-74.02715,casual,388,0.9658982852463085,388
91222,2022-08-24 07:27:56,2022-08-24 07:35:40,Adams St & 2 St,40.73981372311843,-74.03690412640572,Newport PATH,40.7272235,-74.0337589,member,464,0.8843038681211185,464
51243,2022-08-29 19:13:57,2022-08-29 19:19:44,Grove St PATH,40.71958611647166,-74.04311746358871,Monmouth and 6th,40.72568548362901,-74.04879033565521,member,347,0.515581922853198,347
6873,2017-12-11 09:51:05,2017-12-11 09:55:21,Hamilton Park,40.727595966,-74.044247311,Grove St PATH,40.71958611647166,-74.04311746358871,member,256,0.5558722389234687,256
5905,2017-04-11 06:17:36,2017-04-11 06:20:19,Van Vorst Park,40.71848892,-74.047726625,Grove St PATH,40.71958611647166,-74.04311746358871,member,163,0.25355055476659316,163
42734,2022-04-11 20:47:00,2022-04-11 20:50:30,Grove St PATH,40.71958611647166,-74.04311746358871,Monmouth and 6th,40.72568548362901,-74.04879033565521,member,210,0.515581922853198,210
98468,2022-08-17 18:07:13,2022-08-17 18:28:56,Lincoln Park,40.7246050998869,-74.07840594649315,Bergen Ave & Stegman St,40.70657545063453,-74.0867006778717,casual,1303,1.3181096644020975,1303
